chrom	start	end	strand	name	product	KO	description																
contig_1	1752703	1753761	rev	R401_flye_gene_1550	fixL	K14986	two-component system%2C LuxR family%2C sensor kinase FixL [EC:2.7.13.3]																
contig_1	3454691	3455548	fwd	R401_flye_gene_2882	norC	K02305	nitric oxide reductase subunit C																
contig_1	1753826	1755130	rev	R401_flye_gene_1551	ABC.SN.A	K02049	NitT/TauT family transport system ATP-binding protein																
contig_1	3450681	3452870	rev	R401_flye_gene_2881	nosR	K19339	NosR/NirI family transcriptional regulator%2C nitrous oxide reductase regulator																
contig_1	104959	105894	fwd	R401_flye_gene_71	K13652	K13652	AraC family transcriptional regulator																
contig_1	104104	104937	fwd	R401_flye_gene_70	K07124	K07124	uncharacterized protein																
contig_1	110333	111505	fwd	R401_flye_gene_75	emrA	K03543	membrane fusion protein%2C multidrug efflux system																
contig_1	1752078	1752716	rev	R401_flye_gene_1549	fixJ	K14987	two-component system%2C LuxR family%2C response regulator FixJ																
contig_1	108834	110336	fwd	R401_flye_gene_74	oprN	K18300	outer membrane protein%2C multidrug efflux system																
contig_1	107884	108624	fwd	R401_flye_gene_73	araC	K02099	AraC family transcriptional regulator%2C arabinose operon regulatory protein																
contig_1	1750553	1751041	fwd	R401_flye_gene_1547	hypothetical protein	NA	NA																
contig_1	3447350	3448465	rev	R401_flye_gene_2879	nosD	K07218	nitrous oxidase accessory protein																
contig_1	106188	107882	fwd	R401_flye_gene_72	leuA	K01649	2-isopropylmalate synthase [EC:2.3.3.13]																
contig_1	1751461	1752003	rev	R401_flye_gene_1548	hypothetical protein	NA	NA																
contig_1	3446430	3447353	rev	R401_flye_gene_2878	nosF	K19340	Cu-processing system ATP-binding protein																
contig_1	114650	115579	fwd	R401_flye_gene_79	hypothetical protein	NA	NA																
contig_1	6815574	6816155	rev	R401_flye_gene_5903	thyA	K00560	thymidylate synthase [EC:2.1.1.45]																
contig_1	114277	114624	fwd	R401_flye_gene_78	hypothetical protein	NA	NA																
contig_1	6816163	6816813	rev	R401_flye_gene_5904	rutR	K09017	TetR/AcrR family transcriptional regulator																
contig_1	113504	114280	fwd	R401_flye_gene_77	hypothetical protein	NA	NA																
contig_1	6816933	6817853	rev	R401_flye_gene_5905	bauR	K21699	LysR family transcriptional regulator%2C transcriptional activator for bauABCD operon																
contig_1	111498	113042	fwd	R401_flye_gene_76	emrB	K03446	MFS transporter%2C DHA2 family%2C multidrug resistance protein																
contig_1	6817976	6819325	fwd	R401_flye_gene_5906	E2.6.1.18	K00822	beta-alanine--pyruvate transaminase [EC:2.6.1.18]																
contig_1	6819397	6820890	fwd	R401_flye_gene_5907	mmsA	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]																
contig_1	3934893	3937436	fwd	R401_flye_gene_3320	hypothetical protein	NA	NA																
contig_1	5366861	5367136	fwd	R401_flye_gene_4651	pqqD	K06138	pyrroloquinoline quinone biosynthesis protein D																
contig_1	5366112	5366864	fwd	R401_flye_gene_4650	pqqC	K06137	pyrroloquinoline-quinone synthase [EC:1.3.3.11]																
contig_1	3941380	3941688	rev	R401_flye_gene_3328	hypothetical protein	NA	NA																
contig_1	5378079	5379884	rev	R401_flye_gene_4659	ACADM	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]																
contig_1	3940916	3941326	rev	R401_flye_gene_3327	hypothetical protein	NA	NA																
contig_1	5376442	5377731	rev	R401_flye_gene_4658	dgcB	K13590	diguanylate cyclase [EC:2.7.7.65]																
contig_1	3940554	3940751	rev	R401_flye_gene_3326	hypothetical protein	NA	NA																
contig_1	5374554	5376350	rev	R401_flye_gene_4657	ACADM	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]																
contig_1	3940226	3940507	rev	R401_flye_gene_3325	hypothetical protein	NA	NA																
contig_1	5372555	5374333	rev	R401_flye_gene_4656	ACADS	K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]																
contig_1	3939403	3940191	fwd	R401_flye_gene_3324	hypothetical protein	NA	NA																
contig_1	5370598	5371938	rev	R401_flye_gene_4655	ltrA	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]																
contig_1	3939193	3939393	fwd	R401_flye_gene_3323	hypothetical protein	NA	NA																
contig_1	5370221	5370379	rev	R401_flye_gene_4654	hypothetical protein	NA	NA																
contig_1	3937880	3939148	fwd	R401_flye_gene_3322	K06905	K06905	uncharacterized protein																
contig_1	5368243	5370078	fwd	R401_flye_gene_4653	PREP	K01322	prolyl oligopeptidase [EC:3.4.21.26]																
contig_1	3937443	3937883	fwd	R401_flye_gene_3321	K06906	K06906	uncharacterized protein																
contig_1	5367108	5368277	fwd	R401_flye_gene_4652	pqqE	K06139	PqqA peptide cyclase [EC:1.21.98.4]																
contig_1	119720	120808	rev	R401_flye_gene_82	cdhR	K17736	AraC family transcriptional regulator%2C carnitine catabolism transcriptional activator																
contig_1	119101	119568	fwd	R401_flye_gene_81	mxaD	K16260	mxaD protein																
contig_1	115592	119068	fwd	R401_flye_gene_80	dhbF	K04780	nonribosomal peptide synthetase DhbF																
contig_1	123296	123979	fwd	R401_flye_gene_86	ABC.PA.P	K02029	polar amino acid transport system permease protein																
contig_1	122643	123299	fwd	R401_flye_gene_85	ABC.PA.P	K02029	polar amino acid transport system permease protein																
contig_1	121855	122643	fwd	R401_flye_gene_84	ABC.PA.A	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]																
contig_1	3934784	3934903	fwd	R401_flye_gene_3319	hypothetical protein	NA	NA																
contig_1	120907	121776	fwd	R401_flye_gene_83	ABC.PA.S	K02030	polar amino acid transport system substrate-binding protein																
contig_1	3934446	3934775	fwd	R401_flye_gene_3318	hypothetical protein	NA	NA																
contig_1	5364988	5365899	fwd	R401_flye_gene_4649	pqqB	K06136	pyrroloquinoline quinone biosynthesis protein B																
contig_1	126670	127038	fwd	R401_flye_gene_89	ridA	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]																
contig_1	125411	126643	fwd	R401_flye_gene_88	dadA	K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]																
contig_1	123984	125411	fwd	R401_flye_gene_87	gatA	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]																
contig_1	5354021	5354740	fwd	R401_flye_gene_4640	pcaH	K00449	protocatechuate 3%2C4-dioxygenase%2C beta subunit [EC:1.13.11.3]																
contig_1	3933905	3934420	fwd	R401_flye_gene_3317	K06908	K06908	uncharacterized protein																
contig_1	5362230	5364662	fwd	R401_flye_gene_4648	ptrA	K01407	protease III [EC:3.4.24.55]																
contig_1	3932705	3933874	fwd	R401_flye_gene_3316	K06907	K06907	uncharacterized protein																
contig_1	5361373	5362167	fwd	R401_flye_gene_4647	davA	K01506	5-aminopentanamidase [EC:3.5.1.30]																
contig_1	3932216	3932575	fwd	R401_flye_gene_3315	hypothetical protein	NA	NA																
contig_1	5359678	5361360	fwd	R401_flye_gene_4646	davB	K00468	lysine 2-monooxygenase [EC:1.13.12.2]																
contig_1	3931391	3931807	fwd	R401_flye_gene_3314	hypothetical protein	NA	NA																
contig_1	5358949	5359314	rev	R401_flye_gene_4645	hypothetical protein	NA	NA																
contig_1	3930189	3931388	fwd	R401_flye_gene_3313	hypothetical protein	NA	NA																
contig_1	5358642	5358956	rev	R401_flye_gene_4644	hypothetical protein	NA	NA																
contig_1	3929572	3930192	fwd	R401_flye_gene_3312	E2.1.1.72	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]																
contig_1	5358058	5358519	fwd	R401_flye_gene_4643	lrp	K03719	Lrp/AsnC family transcriptional regulator%2C leucine-responsive regulatory protein																
contig_1	3928664	3929575	fwd	R401_flye_gene_3311	hypothetical protein	NA	NA																
contig_1	5355667	5358021	fwd	R401_flye_gene_4642	hypothetical protein	NA	NA																
contig_1	3928323	3928667	fwd	R401_flye_gene_3310	K06903	K06903	uncharacterized protein																
contig_1	5354753	5355355	fwd	R401_flye_gene_4641	pcaG	K00448	protocatechuate 3%2C4-dioxygenase%2C alpha subunit [EC:1.13.11.3]																
contig_1	129451	129984	rev	R401_flye_gene_93	hypothetical protein	NA	NA																
contig_1	128372	129229	rev	R401_flye_gene_92	hypothetical protein	NA	NA																
contig_1	127920	128225	rev	R401_flye_gene_91	hypothetical protein	NA	NA																
contig_1	127282	127566	fwd	R401_flye_gene_90	K07726	K07726	putative transcriptional regulator																
contig_1	136247	136643	rev	transfer-messenger RNA	transfer-messenger RNA	NA	NA																
contig_1	134195	135553	rev	R401_flye_gene_96	hypothetical protein	NA	NA																
contig_1	3927718	3928326	fwd	R401_flye_gene_3309	hypothetical protein	NA	NA																
contig_1	133117	133896	rev	R401_flye_gene_95	hypothetical protein	NA	NA																
contig_1	3926553	3927650	fwd	R401_flye_gene_3308	hypothetical protein	NA	NA																
contig_1	5352964	5353893	fwd	R401_flye_gene_4639	pcaQ	K02623	LysR family transcriptional regulator%2C pca operon transcriptional activator																
contig_1	130517	132781	rev	R401_flye_gene_94	hypothetical protein	NA	NA																
contig_1	3925904	3926488	fwd	R401_flye_gene_3307	hypothetical protein	NA	NA																
contig_1	5352477	5352728	rev	R401_flye_gene_4638	K07729	K07729	putative transcriptional regulator																
contig_1	137114	139981	rev	R401_flye_gene_99	dld	K18930	D-lactate dehydrogenase																
contig_1	136739	137017	rev	R401_flye_gene_98	hypothetical protein	NA	NA																
contig_1	3925008	3925826	fwd	R401_flye_gene_3306	hypothetical protein	NA	NA																
contig_1	5352361	5352477	rev	R401_flye_gene_4637	hipA	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]																
contig_1	3923994	3924470	fwd	R401_flye_gene_3305	hypothetical protein	NA	NA																
contig_1	5351284	5352357	rev	R401_flye_gene_4636	hipA	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]																
contig_1	3923757	3923969	fwd	R401_flye_gene_3304	hypothetical protein	NA	NA																
contig_1	5351150	5351226	fwd	tRNA-Met(cat)	tRNA	NA	NA																
contig_1	3923296	3923757	fwd	R401_flye_gene_3303	hypothetical protein	NA	NA																
contig_1	5347391	5351134	fwd	R401_flye_gene_4634	cheBR	K13924	two-component system%2C chemotaxis family%2C CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]																
contig_1	3922494	3923192	fwd	R401_flye_gene_3302	hypothetical protein	NA	NA																
contig_1	5345416	5347263	fwd	R401_flye_gene_4633	rpoD	K03086	RNA polymerase primary sigma factor																
contig_1	3921476	3922483	fwd	R401_flye_gene_3301	hypothetical protein	NA	NA																
contig_1	5343390	5345348	fwd	R401_flye_gene_4632	dnaG	K02316	DNA primase [EC:2.7.7.101]																
contig_1	3920627	3921457	fwd	R401_flye_gene_3300	hypothetical protein	NA	NA																
contig_1	5342695	5342910	fwd	R401_flye_gene_4631	RP-S21	K02970	small subunit ribosomal protein S21																
contig_1	5341470	5342495	rev	R401_flye_gene_4630	KAE1	K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]																
contig_1	5340892	5341461	fwd	R401_flye_gene_4629	plsY	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]																
contig_1	5340464	5340817	rev	R401_flye_gene_4628	folB	K01633	7%2C8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]																
contig_1	5339955	5340473	rev	R401_flye_gene_4627	folK	K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]																
contig_1	1791212	1791733	rev	R401_flye_gene_1592	GLO1	K01759	lactoylglutathione lyase [EC:4.4.1.5]																
contig_1	1791927	1792454	fwd	R401_flye_gene_1593	hypothetical protein	NA	NA																
contig_1	1788767	1789330	fwd	R401_flye_gene_1590	PRDX2_4	K03386	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]																
contig_1	1789455	1791017	fwd	R401_flye_gene_1591	ahpF	K03387	alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]																
contig_1	5338577	5339803	fwd	R401_flye_gene_4626	cca	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]																
contig_1	5336948	5338513	fwd	R401_flye_gene_4625	spoVR	K06415	stage V sporulation protein R																
contig_1	1797231	1798307	fwd	R401_flye_gene_1598	HPD	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]																
contig_1	5335680	5336951	fwd	R401_flye_gene_4624	K09786	K09786	uncharacterized protein																
contig_1	1798424	1799308	rev	R401_flye_gene_1599	rarD	K05786	chloramphenicol-sensitive protein RarD																
contig_1	5333639	5335561	fwd	R401_flye_gene_4623	prkA	K07180	serine protein kinase																
contig_1	1794925	1795788	rev	R401_flye_gene_1596	gltC	K09681	LysR family transcriptional regulator%2C transcription activator of glutamate synthase operon																
contig_1	5333010	5333339	fwd	R401_flye_gene_4622	glpE	K02439	thiosulfate sulfurtransferase [EC:2.8.1.1]																
contig_1	1796036	1796980	fwd	R401_flye_gene_1597	pecM	K15269	probable blue pigment (indigoidine) exporter																
contig_1	5332102	5332977	fwd	R401_flye_gene_4621	apaH	K01525	bis(5-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]																
contig_1	1792568	1792933	rev	R401_flye_gene_1594	hypothetical protein	NA	NA																
contig_1	5331722	5332102	fwd	R401_flye_gene_4620	apaG	K06195	ApaG protein																
contig_1	1793145	1794689	rev	R401_flye_gene_1595	adrB	K21090	c-di-GMP phosphodiesterase [EC:3.1.4.52]																
contig_1	5330788	5331606	fwd	R401_flye_gene_4619	ksgA	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]																
contig_1	5329802	5330791	fwd	R401_flye_gene_4618	pdxA	K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]																
contig_1	5328483	5329805	fwd	R401_flye_gene_4617	surA	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]																
contig_1	5325620	5328508	fwd	R401_flye_gene_4616	lptD	K04744	LPS-assembly protein																
contig_1	1696257	1698101	fwd	R401_flye_gene_1501	ABC.PE.A1	K02032	peptide/nickel transport system ATP-binding protein																
contig_1	3392893	3393771	fwd	R401_flye_gene_2833	ABC.PA.P	K02029	polar amino acid transport system permease protein																
contig_1	1698098	1698406	fwd	R401_flye_gene_1502	lhpD	K22550	D-hydroxyproline dehydrogenase subunit gamma																
contig_1	3391325	3392752	fwd	R401_flye_gene_2832	argH	K01755	argininosuccinate lyase [EC:4.3.2.1]																
contig_1	3390063	3391028	rev	R401_flye_gene_2831	bauR	K21699	LysR family transcriptional regulator%2C transcriptional activator for bauABCD operon																
contig_1	1695380	1696255	fwd	R401_flye_gene_1500	ABC.PE.P1	K02034	peptide/nickel transport system permease protein																
contig_1	3389583	3389696	rev	R401_flye_gene_2830	E3.8.1.2	K01560	2-haloacid dehalogenase [EC:3.8.1.2]																
contig_1	3388243	3389568	rev	R401_flye_gene_2829	soxB	K00303	sarcosine oxidase%2C subunit beta [EC:1.5.3.1]																
contig_1	3386022	3387863	rev	R401_flye_gene_2828	kup	K03549	KUP system potassium uptake protein																
contig_1	3385041	3385991	fwd	R401_flye_gene_2827	corA	K03284	magnesium transporter																
contig_1	3383553	3384974	fwd	R401_flye_gene_2826	rimK	K05844	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]																
